Product Name,Price,Location,Condition,Colors,Sizes,Image,Product Link
Air Jordan 1 Low Travis Scott Black Phantom DM7866-001 Fashion Shoes,US $460.00,,New with box,," 4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  12.5 ,  13 ,  7 ,  7.5 ,  8.5 ,  9 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  9.5 ,  8 ",https://i.ebayimg.com/thumbs/images/g/6VMAAOSw6DFkKv~O/s-l300.jpg,https://www.ebay.com/itm/134517748496?hash=item1f51e1f310:g:6VMAAOSw6DFkKv~O&amdata=enc%3AAQAIAAAAwIyeM3MYcZMlTps5BvoOc0NUo6QkklEqMf82wtSFqq%2BCZEpMOhXTHKQ9j4wmdD%2FdCPm9kx8MzsCyI110GY5q9ps5SJkw5UBvyao6yBQZ512Wo0aEMSR6A9%2BzPgOO9dlEzXDJlLBVHtot6w8W7zc9rPPexXevcu4WgvqoPMwnIQu4zY2jfV5X8o9raKO8mOn03nzQ3IYSzD4jXTYJsN%2FWGOX2zVaNkzWl9Gl31z0W9aXLSWVlFSZLnjbrVQIX34oUTg%3D%3D%7Ctkp%3ABk9SR8C-_7q4Yg
adidas Originals Adicane Clogs Men's,US $30.00,"Spartanburg, South Carolina, United States",New with box," Cloud White / Pulse Blue ,  Sand Strata / Sand Strata ,  Olive Strata / Olive Strata ,  Carbon / Carbon / Core Black "," 4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ,  14 ,  15 ,  16 ,  17 ,  18 ",https://i.ebayimg.com/thumbs/images/g/uh0AAOSwFQ9kzSgd/s-l300.jpg,https://www.ebay.com/itm/155686105876?hash=item243f9d7314:g:uh0AAOSwFQ9kzSgd&amdata=enc%3AAQAIAAAAwGZO8UpRRb4yb9K15LZ9oqydxDYST07PrgsqSEcswZSXog52kP4NkHfPlsCJ6IgIXJ%2BSAGjk5qDMKBAmTYo0%2FkZGyC9it%2BEQczuRNlZiB8X3cgWiv6EO%2FMyAIS7SxCaeKa4egizaG0SAJHrQepUbqB2SoegzyG1Rhm72GegGWCi99xcensDC92sB5Cu8NCOHOfn49tXl6o79lkmGuEqxmYqFrze2oMFaLnO9flR%2B5dRKZtsPw4kHvkU9M0MM032yOw%3D%3D%7Ctkp%3ABk9SR8K-_7q4Yg
ADIDAS ORIGINALS ZX 750 NEW MEN'S RUNNING TRAINERS SHOES,GBP 59.49,"Maidenhead, United Kingdom",New with box,," UK 7 ,  UK 7.5 ,  UK 8 ,  UK 8.5 ,  UK 9 ,  UK 9.5 ,  UK 10 ,  UK 10.5 ,  UK 11 ,  UK 11.5 ,  UK 12 ",https://i.ebayimg.com/thumbs/images/g/NuYAAOSwXoJf1U6J/s-l300.jpg,https://www.ebay.com/itm/143236708334?hash=item215992b7ee:g:NuYAAOSwXoJf1U6J&amdata=enc%3AAQAIAAAA4FpK8VP%2Bk88TJaIH%2BtdE7uM%2FzHB0lgsRQEqm1NBMGHzz9LABR8xXoDdapfqc3hHHILm66X7%2FsT1yVBqRB1BYBQNmmtQ8uZ%2BtIzUqb1Zy8VqTvx2nKdMw68YIte2tm7JNd2TeDDK3YyauU4yndP8uBGc4wu33zflem1BPZ5%2BC7Ux%2FRwuRGsaKWvZUnbCW5OtFgu6y2UXvrHBidDIPTkkD%2BpSoQ2R0tRSY5tJt0wI9MP48Nvn%2FKY2TqiGzkkbI3jgksxCfaNL%2FjUD%2Be9ch5Warx7dSpKPzdDWzMxcGEzXim3n%2F%7Ctkp%3ABk9SR8K-_7q4Yg
Running Shoes Sneakers Casual Men's Outdoor Athletic Jogging Sports Tennis Gym,US $16.15,"Alameda, California, United States",New without box," Black ,  Gray ,  Brown ,  White "," US 6.5 / EU 39 ,  US 7 / EU 40 ,  US 8 / EU 41 ,  US 8.5 / EU 42 ,  US 9.5 / EU 43 ,  US 10 / EU 44 ,  US 11 / EU 45 ,  US 12 / EU 46 ,  US 13 / EU 47 ",https://i.ebayimg.com/thumbs/images/g/kmoAAOSwNhpkGPX3/s-l300.jpg,https://www.ebay.com/itm/133831180346?hash=item1f28f5c03a:g:kmoAAOSwNhpkGPX3&amdata=enc%3AAQAIAAAA4Bp%2BnwSK0pxm31HxT7XVnajFjANiwr0Z2TQj34IwRlwl5uxxbLgfWAYrBD563MjLZngVhQfwhpUUYiCrmzl7npHtqWGN2ukqElGaMSUz7%2BIMgbGEhe4CWEhk413J%2FUBPH8uEO24yu%2BKM90ur5Rlb0kQ5tSYfcLTsdFX0rPCGwJiXEFopzXJgLNGJM9Gxr2uLRZXZ%2Fck0reSSZaRWdSHYeC6ca8XulKgUGHplCOcmILyYCM9FC%2FYofHjX7XOnH3HGUzOpM8SVabuw8oecLfOJxiJ5VEXb052CGMc4tLWBNfv7%7Ctkp%3ABk9SR8K-_7q4Yg
"Nike Dunk Low Retro Shoes ""White Black Panda"" (Men,Women,GS,PS,TD) All Sizes",US $98.80,,New with box,," Men US 7 (DD1391-100) ,  Men US 7.5 (DD1391-100) ,  Men US 8 (DD1391-100) ,  Men US 8.5 (DD1391-100) ,  Men US 9 (DD1391-100) ,  Men US 9.5 (DD1391-100) ,  Men US 10 (DD1391-100) ,  Men US 10.5 (DD1391-100) ,  Men US 11 (DD1391-100) ,  Men US 11.5 (DD1391-100) ,  Men US 12 (DD1391-100) ,  Men US 12.5 (DD1391-100) ,  Men US 13 (DD1391-100) ,  Women US 5 (DD1503-101) ,  Women US 5.5 (DD1503-101) ,  Women US 6 (DD1503-101) ,  Women US 6.5 (DD1503-101) ,  Women US 7 (DD1503-101) ,  Women US 7.5 (DD1503-101) ,  Women US 8 (DD1503-101) ,  Women US 8.5 (DD1503-101) ,  Women US 9 (DD1503-101) ,  Youth 3.5Y (CW1590-100) ,  Youth 4Y (CW1590-100) ,  Youth 4.5Y (CW1590-100) ,  Youth 5Y (CW1590-100) ,  Youth 5.5Y (CW1590-100) ,  Youth 6Y (CW1590-100) ,  Youth 6.5Y (CW1590-100) ,  Youth 7Y (CW1590-100) ,  Toddler 2C (CW1589-100) ,  Toddler 3C (CW1589-100) ,  Toddler 4C (CW1589-100) ,  Toddler 5C (CW1589-100) ,  Toddler 6C (CW1589-100) ,  Toddler 7C (CW1589-100) ,  Toddler 8C (CW1589-100) ,  Toddler 9C (CW1589-100) ,  Toddler 10C (CW1589-100) ,  Pre-School 10.5C (CW1588-100) ,  Pre-School 11C (CW1588-100) ,  Pre-School 12C (CW1588-100) ,  Pre-School 13C (CW1588-100) ,  Pre-School 1Y (CW1588-100) ,  Pre-School 1.5Y (CW1588-100) ,  Pre-School 2Y (CW1588-100) ,  Pre-School 2.5Y (CW1588-100) ,  Pre-School 3Y (CW1588-100) ",https://i.ebayimg.com/thumbs/images/g/CzEAAOSwdctjw6sP/s-l300.jpg,https://www.ebay.com/itm/185753237451?hash=item2b3fc177cb:g:CzEAAOSwdctjw6sP&amdata=enc%3AAQAIAAAA0FRr%2FzoWcvSwigPcxSQQuTWkxP8aIo%2FkAAjX39rGoAME0z8aBXZdTn8esYBL6%2F7zuDH7GxUElpkcgJZjnaH8jvd%2B2I7mUz6f85%2BcSX0kUpYxBa0n%2BzExyfS%2BSlX3X6uTrkwbksgP44owh7Z5CsMNggzTr4c3HN3qhpDzxjybRg9EPGGLSPjM4HJleldGrdKZYrk1fNcswBv7W76Q3Sp2UM6iwbtIxmPkbRdKoUAKGR3fTg7theODsCE4meuzbajE7Qad7HqSA%2BpU2YHYvc3cJHU%3D%7Ctkp%3ABFBMwr7_urhi
adidas Originals Nizza RF Hi Shoes Men's,US $80.75,"Spartanburg, South Carolina, United States",New with box," Cloud White / Cloud White / EF... ,  Core Black / Cloud White / F34057 ,  Cloud White / Cloud White / F3... ,  Grey Two / Grey Two / Off White "," 3.5 ,  4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  13.5 ,  14 ,  4- ,  5- ,  6- ,  7- ,  8- ,  9- ,  10- ,  11- ,  12- ,  13- ",https://i.ebayimg.com/thumbs/images/g/4U0AAOSw3qxkypNV/s-l300.jpg,https://www.ebay.com/itm/155635293006?hash=item243c961b4e:g:4U0AAOSw3qxkypNV&amdata=enc%3AAQAIAAAA0D%2FsKHnB4Lba%2B%2FrmCbL3CpZvdrbnWiATp69%2Fz8VqnqoeCvatlL0U53VuQDl81VWVTu2YYooFizit4WSzFVrr8EtiKtpbbxHwCwPSrbOl2Bpk%2BftYXlHbYDxcxgI%2FtogvqLNPDY04laVMamxn4Kzr6giLHR6zkid%2FqvPMMkZ3IY%2BsSXwqK1jy9W2wXgMGE4bDvNBDE2RF8vUDiNTRSoAF121HZcCc4%2FXw03T%2FENANOoDzF9TodQHuZZu6SSNO83ldNFBJPK3UzzJSMLiojdxgbxw%3D%7Ctkp%3ABFBMwr7_urhi
"Nike Air Force 1 Low Triple White ‘07 BRAND NEW, MEN AND WOMEN SIZES.",US $84.99,"Irvine, California, United States",New with box,," Women 5 ,  Women 5.5 ,  Women 6 ,  Women 6.5 ,  Women 7 ,  Women 7.5 ,  Women 8 ,  Women 8.5/Men 7 ,  Women 9/Men 7.5 ,  Women 9.5/Men 8 ,  Women 10/Men 8.5 ,  Women 10.5/Men 9 ,  Women 11/Men 9.5 ,  Men 10/Women 11.5 ,  Men 10.5/Women 12 ,  Men 11 ",https://i.ebayimg.com/thumbs/images/g/R0kAAOSwkCVgenWt/s-l300.jpg,https://www.ebay.com/itm/275273440086?hash=item4017935b56:g:R0kAAOSwkCVgenWt&amdata=enc%3AAQAIAAAA4FFXBuTeHxUabwiFGoOVIyDYrb6Ctt8XlkLk4BbDkELTtOXA2CtHMOzv5b0TOnk3UD07Dpi0CLf2BT%2BZiEE886DsF2ay6w6gs8QUqAz6u6XiK7xmiZkPv6Qo9daLAScsIoRifVWAP22eiZk8O156Xluu6X%2FA03nf2oTPqz3GcL%2F87s4ol%2BboCG04iwRIwxkMxoZIv5TEXNU%2BxDlYkkKNInmReRqd9QpcwVEgl%2Bi3TUAB6pWAQJvm56XNYgYYdUu4qeWjPC0HLm5qbXIXakxLElVcQ8%2FmAabATDvRngxALrey%7Ctkp%3ABFBMwr7_urhi
Mens Lace Up Casual Canvas Espadrilles Plimsolls Gym Trainers Pumps Shoes Size,GBP 9.95,"birmingham, West Midlands, United Kingdom",New with box,," UK 7 ,  UK 8 ,  UK 9 ,  UK 10 ,  UK 11 ,  UK 12 ",https://i.ebayimg.com/thumbs/images/g/uv0AAOSwMqBaeu2z/s-l300.jpg,https://www.ebay.com/itm/142620729092?hash=item2134db9f04:g:uv0AAOSwMqBaeu2z&amdata=enc%3AAQAIAAAA4K6a2wr%2FWcjsPy5u5LbrPcnzx7G%2BQJe1mFIBTInGNCpmBey8CqwIjyGgw1hHLFnHGY%2F5bsHI6Je46G1rFpCFtHfq3bvXBJ%2B3LPvebE1Ucg%2BbP7%2Fi4XpS1NNzMbBu%2BvtXOs6xp3OdVJr7n7CVpva8M7O7PdiYtLDVZGMQO5CQMz2QF9uDAdmezn6Os15dDlmmTmmXYe0QoAvkoQE6LHdn5tq48FUWQhxfSAsGnA3ifO2Yq1N24MCU%2Fd4DB4AntKgNPpl3TY6isVduQs0rTYYPcN42zrkSiH6FUH1J8Eeahvcg%7Ctkp%3ABk9SR8K-_7q4Yg
adidas Pureboost 22 HEAT.RDY Running Shoes Men's,US $114.00,"Spartanburg, South Carolina, United States",New with box, Cloud White / Night Metallic ," 4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/XU0AAOSwdpRkQG6K/s-l300.jpg,https://www.ebay.com/itm/155596575263?hash=item243a47521f:g:XU0AAOSwdpRkQG6K&amdata=enc%3AAQAIAAAA4OLx9tNN6IUXlY17rRWUTep9OEpqyRaF0cFH2LgxyWZhxlLZINrwrHJMGHT%2FakQk1m6msJVBDloUyt04fF3UqoAq30uld8PUODvEQi8D%2Fgxs%2FLpTkufI9%2BGMXwysC88GyT%2F5jMg5%2Fwmm8di3ic8Y139VlXs%2BwAeyb7DGdz%2BKEbis2n8v8zssnQsmRH8%2F3RZ5UmrRn%2BhLns3hCXM8bFh4os7FoTv%2BNhaaPWc8WX8OkCIo%2Fm5EU4r5Xsc3KygHY8gj0hoyEnOBAnV%2BAXdN5UWB3Oad9awSsMtujJLp4EwrNVTg%7Ctkp%3ABk9SR8K-_7q4Yg
Nike Air Force 1 Low '07 Trainers white Low Top Sneakers lot shoes UK size 7-12,GBP 89.99,"Preston, United Kingdom",New with box,," 7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  12 ",https://i.ebayimg.com/thumbs/images/g/OCsAAOSwGpBkljEt/s-l300.jpg,https://www.ebay.com/itm/304995556008?hash=item470326daa8:g:OCsAAOSwGpBkljEt&amdata=enc%3AAQAIAAAA4O5dgC88OpsuwBi47N4W4%2FAoz0Tf%2BxYiGzCW1OOGcTjb%2B7aG0tVCf0xWDTq09p51PRj94DXfyCbhC0Ia9lBweEwfF%2B%2BdHkfdwR%2F6Vq2KY9yTL3t0pwERhH0WgTmUqweYxt%2FH3RLaJKwTxftX6MeDlIwffvvZo%2Fjl4ZiPSyg1cA45%2BPhN49dWsaxmy6LkrQ7Jf%2FuAByryggzrFjHLFVob%2FuA6WHgFFOdtfJ2iJydDFU6%2FCQWEGd1YnpC9NJmwi%2Fe8iTkbiLBAlZfTwRVqWIvj4NAg7GhgTkXSRCrIa3JpbH5F%7Ctkp%3ABk9SR8K-_7q4Yg
adidas Originals ATRIC23 Shoes Men's,US $86.00,"Spartanburg, South Carolina, United States",New with box, Core Black / Carbon / Teal ," 4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  13.5 ",https://i.ebayimg.com/thumbs/images/g/TFMAAOSw4FNkv~Pg/s-l300.jpg,https://www.ebay.com/itm/155686105342?hash=item243f9d70fe:g:TFMAAOSw4FNkv~Pg&amdata=enc%3AAQAIAAAAwIO48xYi8FlIa05oIb1UhfbgGadhwFnxHuZQHOZ6nJeMje3Jseppj3o5jYSMfw2bPw5UpV7hlxuGUmIhPW6IdvJRZa84fmksYo40tKZt4Thv9wslf0vmcBm7yZYwYC7eEtYJNjMtDXXuLTdvOafZeNHxeLEJocgJb7J8jJrAdWIb%2FQMkCkCLiOr5h6c9R7HlJLwPS3k%2Fn6xBVUUYoLXXbDh%2B9at4kr2YkNasbyaR%2FjXhB4S2jeHC9a%2FelYDcUAUbqA%3D%3D%7Ctkp%3ABk9SR8K-_7q4Yg
Nike Air Jordan 1 Low Black Medium Particle Grey White Men AJ1 Shoes 553558-040,US $149.99,,New with box,," US 7.5 / Wmns 9 / EUR 40.5 / 2... ,  US 8 / UK 7 / EUR 41 / 26CM ,  US 8.5 / UK 7.5 / EUR 42 / 26.5CM ,  US 9 / UK 8 / EUR 42.5 / 27CM ,  US 9.5 / UK 8.5 / EUR 43 / 27.5CM ,  US 10 / UK 9 / EUR 44 / 28CM ,  US 10.5 / UK 9.5 / EUR 44.5 / ... ,  US 11 / UK 10 / EUR 45 / 29CM ,  US 11.5 / UK 10.5 / EUR 45.5 /... ,  US 12 / UK 11 / EUR 46 / 30CM ",https://i.ebayimg.com/thumbs/images/g/HIMAAOSwdxpkJnLL/s-l300.jpg,https://www.ebay.com/itm/314493355010?epid=3048583625&hash=item493943c402:g:HIMAAOSwdxpkJnLL&amdata=enc%3AAQAIAAAA4FrCW4GKg8N7IAVYFEvfXZJzSdx8LpxMmgzeu%2Bj2TOW0xpxhbwBEYAMYrf7XIH%2B68srEz%2Bxl9YWe%2B9WFRC%2FKxwWEiwUCr0ht7IYKeXIzExh%2FAZjY3FX%2FHGpvhsEBHIkLy04Iu9HApOZweQwL4tfDDlaBIcyU7FpcknZeffqqrALNYUXkyO19YPnc7rJPEBnNMcJNen20vAQ8nkyQf1EG2bjZ0gdM1y0716pJMczAr3eF8aHEe%2Bf3TpkfC%2FHeb%2BVCQ%2BerrXU0huSOtu9UZcW%2BktFf%2F7EjzDKDuLjp0EkBX4wQ%7Ctkp%3ABk9SR8K-_7q4Yg
MENS CASUAL LACE UP GYM WALKING SPORTS WHITE SUMMER SHOES RUNNING TRAINERS SIZE,GBP 9.95,"birmingham, West Midlands, United Kingdom",New with box,," UK 7 ,  UK 7.5 ,  UK 8 ,  UK 8.5 ,  UK 9 ,  UK 9.5 ,  UK 10 ,  UK 11 ,  UK 12 ",https://i.ebayimg.com/thumbs/images/g/v5oAAOSwkyJkU8bI/s-l300.jpg,https://www.ebay.com/itm/145066181004?hash=item21c69e418c:g:v5oAAOSwkyJkU8bI&amdata=enc%3AAQAIAAAAwLNzBK3ueUB8OBsIriyI15Hj4t99cX3uhiWA4HKI57xg3dj%2B4Lc%2B%2FL%2F2dH2t5G6jdQDdGGWPM6ITZ6WOKc1e94IHfzZ%2B5MDnoOU%2FKA59SSJTPtD%2FO0slsN79yc%2BEmQzk2VR6M7zKyHoCHy2jtoVfFW2My5WWrHCAeRzLzCQ4Huc0WxiuGYkZcsWuT8wyeXg%2FuHcu2Rp2W9IIh53bMmwsJP8LXIz4XS%2F2PLGzn0kBVkTjjXbsYZkcGTatoH6Yybl9Ng%3D%3D%7Ctkp%3ABk9SR8K-_7q4Yg
Adidas Originals ZX 1K Boost S Men's Athletic Shoe Black Running Sneaker #543,US $79.95,"West Berlin, New Jersey, United States",New with box,," 7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  13 ,  - SOLD OUT - ",https://i.ebayimg.com/thumbs/images/g/fQ4AAOSwpeVkm23c/s-l300.jpg,https://www.ebay.com/itm/304559752955?hash=item46e92d06fb:g:fQ4AAOSwpeVkm23c&amdata=enc%3AAQAIAAAA0OHKDcj8rMRZhU0hs4MJs7LjSuK49I1On9KKColJyeGfGQY19wjHqs6L8p1Z5J%2F9bHCVT3s09FFSV2U8ReMYwCLmW1vtHEgRL%2FD5x%2BNEzdBU1DQwjSiik2tuI3lztAYK0sZzsS8b7maUMentC9nShIsMAoOhDivj9S2Mjw5ILAtpXvrXxam%2BxfKRwu8OIwSZuHLUzruR4T4jp2t51aV%2Fom4s9CUo%2FYCZUla0ZT1YMFp7KebCC35Anr4f6miWLrrnq4AylMUwDda5XsblhOmPB%2Bs%3D%7Ctkp%3ABFBMwr7_urhi
adidas TERREX Swift R3 Mid GORE-TEX Hiking Shoes Men's,US $180.00,"Spartanburg, South Carolina, United States",New with box, Core Black / Grey Three ," 6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/hOQAAOSwBBtkwUq6/s-l300.jpg,https://www.ebay.com/itm/155664775016?hash=item243e57f768:g:hOQAAOSwBBtkwUq6&amdata=enc%3AAQAIAAAA0JCaUgeurq635nEXI2Ia9fwPlXzB8cyRqTLni2Oj23gs%2F8W799X8ysKQX5de9MuN3SG%2FHoLbhy0tNSIcM7f5uDWI647BNPGXxo3H1nj1j%2FwYrjyugbTocy6kY5pprHlKn9vFVG%2F2B8InKXLTNjM98XRF6IfB0gCQ7I3yxaXdO9fytWxHsvcS0Dbmq4Lues0TaMPKO1S1NjwWXd%2FI4eQGqXlHE%2BRVrwTagk1UA4ggUIv092XJBvjlNhqofD5q9Twc%2FBot6%2FrDCd2yx0Ps4MhoS0k%3D%7Ctkp%3ABFBMwr7_urhi
Converse CHUCK TAYLOR All Star High Top Unisex Canvas Shoes Sneakers NEW,US $67.95,,New with box," Black White ,  Black Monochrome ,  Red ,  Optical White ,  Navy ,  Charcoal ,  Maroon ,  Light Surplus "," Men 3.5 / Women 5.5 ,  Men 4.0 / Women 6.0 ,  Men 4.5 / Women 6.5 ,  Men 5.0 / Women 7.0 ,  Men 5.5 / Women 7.5 ,  Men 6.0 / Women 8.0 ,  Men 6.5 / Women 8.5 ,  Men 7.0 / Women 9.0 ,  Men 7.5 / Women 9.5 ,  Men 8.0 / Women 10.0 ,  Men 8.5 / Women 10.5 ,  Men 9.0 / Women 11.0 ,  Men 9.5 / Women 11.5 ,  Men 10.0 / Women 12.0 ,  Men 10.5 / Women 12.5 ,  Men 11.0 / Women 13.0 ,  Men 12.0 ,  Men 11.5 ,  Youth 3.0 ",https://i.ebayimg.com/thumbs/images/g/vA4AAOSwBDRgS-8-/s-l300.jpg,https://www.ebay.com/itm/161940506094?hash=item25b46805ee:g:vA4AAOSwBDRgS-8-&amdata=enc%3AAQAIAAAA4IEdYZl%2BCahTKjVmUJ1Azf0VV2EJJwS6q8m2ciI%2FDp78dlO0h0yUa8Vbuno2QGJsDIJ%2Fr7AuX1ml0ggQirrcx0ufdh%2F9TqFoHzrD2S%2Fxlyga3Sc89WBvekLrTjfNNvluCasbqbTu23i9kz9YI%2FudNqj6v2aDa6itPDsoob3s2O74D%2BF7RdcBjtjR4Q5m2qwmvvIQnuU78O%2FOtiP2ns8iLOIFHAwunN9c7pi0HyjPlx25ccbUg7sU2uey87x3ZLV9mG008lYtgp36ic5IEqAmJnyqW9E%2FXHVcNm4fAFzkDMAT%7Ctkp%3ABk9SR8K-_7q4Yg
PUMA Men's Pacer Future Sneakers,US $59.99,"United States, United States",New with box," Black - Black/Black ,  Black - Black/High Risk Red/White ,  Black - Black/Platinum Gray/Li... ,  Blue - Clyde Royal/Black/Cool ... ,  Blue - Peacoat/Evening Sky/Bur... ,  Green - Green Moss/Flat Dark G... ,  Red - High Risk Red/Black/Ebony "," 4 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  13 ,  14 ",https://i.ebayimg.com/thumbs/images/g/XjwAAOSw9ttkg-l6/s-l300.jpg,https://www.ebay.com/itm/285068086065?hash=item425f61cb31:g:XjwAAOSw9ttkg-l6&amdata=enc%3AAQAIAAAA4Gh9d2BzWLXwZ4vYkJxHwyQA0Kz%2FYyghX2Lp1hwsH%2BIsRKhVl7ImcdAGNKO7RGBrTxVaiPfKCx6iUderJvYJIeN6End%2BfNyTo06y6TWgB9xprpEdTBNaKt8QfmaGPjqfqUL0J1JSrK4hQFxkVx3y32mrr1%2B0lBXETiJqzNOyUqmMtoZf%2Bf7ngx0NmpvSEArxx3Xbc5evG1WagbftGHY0N7iCXDeBbYDzm9qVGBR8MKE3AeN5%2Fz%2BBHELlNGFRj9%2FdTD8P0cKs4wlp65WvNZJV76ryF36n2gOf6Z0xnWBHemWU%7Ctkp%3ABk9SR8S-_7q4Yg
Nike Air Max 1 Travis Scott Cactus Jack DO9392-701 Fashion Shoes,US $219.00,,New with box,," 3.5 ,  4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/GBcAAOSw0iJkMEGk/s-l300.jpg,https://www.ebay.com/itm/115762685482?epid=8054556106&hash=item1af3fe662a:g:GBcAAOSw0iJkMEGk&amdata=enc%3AAQAIAAAA4BrMuCJhoTHTW4ImaAV%2F29AtUYMpW81CuNpJXBtQzQHY1R9f%2BhVRRYvLiDLxwSieqhSVn1NylzoKuldn2kK1rWRqosRykfiKrkuQQR9tYCeumEYkXaY%2F2CKWLjVGAlWmocXy83xRC5qz5RObi8apM0TlgdSw3HYjEqDoypUj9DNtq6n69AxLTP4aX4P6eUEtrzYTDABM%2B%2FjqNkzYzgQ1BPv4g%2Fqe%2BnYlslvKdGvJAD%2FBmvH6yGk7OxNimZhmydzbzcuC8NlfQGsuWcOd97WBOt5DguOjfDa9b%2FynySod2opS%7Ctkp%3ABk9SR8S-_7q4Yg
PUMA Men's Tazon Advance Leather Running Shoe,US $44.99,"United States, United States",New with box," Gray - Asphalt/Black ,  White - White/Black "," 7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  13 ,  14 ",https://i.ebayimg.com/thumbs/images/g/j-gAAOSw32lkG7Sh/s-l300.jpg,https://www.ebay.com/itm/285065170443?hash=item425f354e0b:g:j-gAAOSw32lkG7Sh&amdata=enc%3AAQAIAAAA4Kur6w1oVibSLTn5BOtUauK5ZDCZvigGPT2Q0zOfFAoYG083TABKmyh8aJyNmT%2BYec4Uluzsd4OlV7k9eUJrhNV31svTPBXK6xrFv5CEaQhYRnD8Sa2oLOi81IcjgJmXF1XlohtL9ZO%2BZrWNLV%2F3lk2i2qa8tcD5Ywgxm5sssUBBsy22d1efe8PbW%2FeOSGzGCD70WqVLLsw7DvAZfMYR%2BHllCyt83M7k2f0L2gI9hXIW5eJnnFIx9myE%2Fbw1IbLo0%2FJeMd0kTDmBdITm%2FrJZYOsXpU%2BWW%2FpLCNL7bg0cTGTW%7Ctkp%3ABk9SR8S-_7q4Yg
adidas D.O.N. Issue #4 Basketball Shoes Men's,US $90.00,"Spartanburg, South Carolina, United States",New with box," Vivid Red / Core Black ,  Dash Grey / Bliss Lilac ,  Team Navy / Team Green ,  Core Black / Cloud White ,  Cloud White / Grey One ,  Core Black / Carbon ,  Purple Rush / Off White ,  Semi Mint Rush / Wonder Mauve ,  Core Black ,  Better Scarlet / Cream White ,  Off White / Off White / Bliss ,  Royal Blue / Cloud White "," 5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12.5 ,  13 ,  8 ,  12 ,  13.5 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/9mQAAOSwQIxkwUtM/s-l300.jpg,https://www.ebay.com/itm/155673060555?hash=item243ed664cb:g:9mQAAOSwQIxkwUtM&amdata=enc%3AAQAIAAAAwCpPiG5p%2FzHERVHUf2I1Mh7MEttkvEZFegDyqZCCrmsar2dk2W4GADyo17K98z0RjYcEMoE4FIQ5zSMbFPndvHntnAWiPQ0VyxH%2Fgy4EkKnRyuqRzpD1cdutjxWLo%2BGn80IQrj%2Ft4XLbkBpSc4RTGQYwY3ieZupmfyOj1kaMfZCLYuWgqzUgDjAEiyQuVpKw4WQtDVfd6wES9GcX1Gq0pbwgqv0Z17Y6DeiN5c13%2FPgNezPoqLljoXdSOixFkJtiBA%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
